Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Dallas,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Washington,0.00%,0.00%,0.00%,0.00%,0.00%,9.09%
1,Pittsburgh,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Las Vegas,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Detroit,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Chicago,0.00%,0.00%,0.00%,0.00%,0.00%,3.33%
1,Jacksonville,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,NY Jets,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Tennessee,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Houston,0.00%,0.00%,0.00%,0.00%,0.00%,3.70%
1,Arizona,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,New England,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Kansas City,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Carolina,0.00%,0.00%,0.00%,0.00%,0.00%,3.45%
1,LA Chargers,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,LA Rams,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Cincinnati,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Seattle,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
19,Indianapolis,3.57%,11.11%,50.00%,6.67%,0.00%,2.86%
20,Baltimore,3.70%,0.00%,0.00%,0.00%,6.67%,0.00%
21,Tampa Bay,3.85%,16.67%,0.00%,8.33%,0.00%,0.00%
22,Atlanta,4.00%,0.00%,0.00%,6.67%,0.00%,0.00%
23,New Orleans,4.35%,0.00%,0.00%,0.00%,9.09%,0.00%
24,NY Giants,4.55%,0.00%,0.00%,7.69%,0.00%,0.00%
25,Miami,5.00%,0.00%,0.00%,0.00%,12.50%,9.68%
26,Green Bay,6.25%,0.00%,0.00%,11.11%,0.00%,8.33%
27,Buffalo,7.41%,0.00%,0.00%,11.11%,5.56%,0.00%
28,Denver,7.69%,14.29%,0.00%,13.33%,0.00%,3.23%
28,Philadelphia,7.69%,0.00%,0.00%,14.29%,0.00%,3.03%
30,Minnesota,9.52%,0.00%,0.00%,18.18%,0.00%,0.00%
31,San Francisco,10.53%,0.00%,0.00%,7.69%,16.67%,0.00%
32,Cleveland,13.04%,20.00%,0.00%,9.09%,16.67%,4.55%
