Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,NY Giants,0.9,0.3,0.0,1.2,0.6,0.4
1,Seattle,0.9,0.3,0.0,1.2,0.7,0.4
3,Dallas,0.8,1.0,0.0,0.7,1.0,0.4
3,Baltimore,0.8,0.7,1.0,0.8,0.8,0.4
5,Philadelphia,0.7,0.7,0.0,1.0,0.4,0.2
5,Minnesota,0.7,0.7,0.0,0.5,1.0,0.5
7,Jacksonville,0.6,1.7,2.0,0.6,0.7,0.1
7,LA Chargers,0.6,1.0,1.0,0.6,0.7,0.6
9,Washington,0.6,1.0,0.0,0.2,1.0,0.5
9,Arizona,0.6,0.3,0.0,0.3,0.8,0.8
9,New England,0.6,0.3,1.0,0.5,0.7,0.4
9,Buffalo,0.6,1.0,0.0,0.8,0.5,0.6
9,Indianapolis,0.6,0.7,0.0,0.7,0.5,0.8
14,Kansas City,0.5,0.3,0.0,0.2,1.0,0.8
15,Chicago,0.5,0.7,0.0,0.2,0.7,0.5
16,Detroit,0.5,0.3,0.0,0.3,0.6,0.5
16,San Francisco,0.5,0.7,2.0,1.0,0.0,0.6
16,Miami,0.5,0.7,1.0,0.8,0.0,0.7
16,Cleveland,0.5,0.0,0.0,0.7,0.2,0.4
16,Houston,0.5,0.3,1.0,0.8,0.2,0.5
16,Denver,0.5,0.7,1.0,0.4,0.5,0.4
16,Cincinnati,0.5,0.3,0.0,0.3,0.6,0.4
23,Atlanta,0.4,0.0,0.0,0.7,0.2,0.5
23,New Orleans,0.4,0.0,0.0,0.5,0.3,0.4
25,Las Vegas,0.4,0.7,1.0,0.5,0.3,0.5
25,Tennessee,0.4,0.0,0.0,0.4,0.3,0.3
25,Tampa Bay,0.4,0.3,0.0,0.2,0.5,0.9
25,LA Rams,0.4,0.3,1.0,0.5,0.2,0.3
29,Carolina,0.3,0.7,2.0,0.6,0.0,0.4
29,Green Bay,0.3,0.3,1.0,0.2,0.4,0.4
31,Pittsburgh,0.3,0.3,1.0,0.0,0.5,0.6
31,NY Jets,0.3,0.0,0.0,0.3,0.2,0.4
