Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Dallas,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Atlanta,0.00%,0.00%,0.00%,0.00%,0.00%,1.52%
1,Washington,0.00%,0.00%,0.00%,0.00%,0.00%,1.59%
1,Pittsburgh,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,New Orleans,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Las Vegas,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Detroit,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Jacksonville,0.00%,0.00%,0.00%,0.00%,0.00%,1.39%
1,San Francisco,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,NY Jets,0.00%,0.00%,0.00%,0.00%,0.00%,1.41%
1,Miami,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Tennessee,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Cleveland,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Houston,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Tampa Bay,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Arizona,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,New England,0.00%,0.00%,0.00%,0.00%,0.00%,5.45%
1,Kansas City,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Denver,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Buffalo,0.00%,0.00%,0.00%,0.00%,0.00%,1.75%
1,Carolina,0.00%,0.00%,0.00%,0.00%,0.00%,2.67%
1,LA Chargers,0.00%,0.00%,0.00%,0.00%,0.00%,2.08%
1,NY Giants,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Cincinnati,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Baltimore,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Seattle,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Philadelphia,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
1,Minnesota,0.00%,0.00%,0.00%,0.00%,0.00%,1.27%
29,Indianapolis,1.92%,0.00%,0.00%,0.00%,3.03%,0.00%
30,Chicago,2.17%,0.00%,0.00%,5.00%,0.00%,0.00%
31,Green Bay,2.22%,0.00%,0.00%,4.76%,0.00%,1.69%
32,LA Rams,3.85%,0.00%,0.00%,7.69%,0.00%,0.00%
