Rank,Team,2022,Last 3,Last 1,Home,Away,2021
1,Dallas,0.0,0.0,0.0,0.0,0.0,0.1
1,Atlanta,0.0,0.0,0.0,0.0,0.0,0.3
1,Jacksonville,0.0,0.0,0.0,0.0,0.0,0.4
1,Cleveland,0.0,0.0,0.0,0.0,0.0,0.1
1,Tampa Bay,0.0,0.0,0.0,0.0,0.0,0.1
1,Kansas City,0.0,0.0,0.0,0.0,0.0,0.1
1,NY Giants,0.0,0.0,0.0,0.0,0.0,0.2
1,Baltimore,0.0,0.0,0.0,0.0,0.0,0.2
1,Minnesota,0.0,0.0,0.0,0.0,0.0,0.1
10,Washington,0.1,0.0,0.0,0.2,0.0,0.2
10,Arizona,0.1,0.0,0.0,0.0,0.2,0.2
10,Buffalo,0.1,0.0,0.0,0.3,0.0,0.1
13,Pittsburgh,0.1,0.0,0.0,0.0,0.2,0.1
13,Las Vegas,0.1,0.0,0.0,0.3,0.0,0.2
13,NY Jets,0.1,0.3,0.0,0.0,0.2,0.1
13,Miami,0.1,0.0,0.0,0.0,0.2,0.1
13,Tennessee,0.1,0.0,0.0,0.0,0.2,0.0
13,Denver,0.1,0.0,0.0,0.0,0.2,0.3
13,LA Chargers,0.1,0.0,0.0,0.0,0.2,0.2
13,Cincinnati,0.1,0.0,0.0,0.3,0.0,0.1
21,New England,0.2,0.3,0.0,0.0,0.3,0.3
21,Carolina,0.2,0.0,0.0,0.1,0.2,0.2
21,Green Bay,0.2,0.0,0.0,0.4,0.0,0.1
21,Indianapolis,0.2,0.0,0.0,0.0,0.3,0.1
25,San Francisco,0.2,0.0,0.0,0.2,0.2,0.1
25,Seattle,0.2,0.3,0.0,0.2,0.2,0.1
25,Philadelphia,0.2,0.3,0.0,0.3,0.0,0.1
28,Detroit,0.3,0.0,0.0,0.3,0.2,0.1
28,Houston,0.3,0.7,1.0,0.2,0.3,0.1
30,New Orleans,0.3,0.0,0.0,0.2,0.5,0.2
30,Chicago,0.3,0.7,0.0,0.4,0.3,0.1
32,LA Rams,0.4,0.0,0.0,0.5,0.2,0.2
